_5_digit_ntd_id,_4_digit_ntd_id,agency,reporter_type,organization_type,agency_voms,mode,type_of_service,primary_uza_code,primary_uza_name,primary_uza_area_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,vehicles_operated_at_maximum_service_voms,vehicles_available_for_maximum_service_vams,rail_y_n,fixed_route_y_n,time_period,time_service_begins,time_service_ends,vehicles_passenger_cars_in_operation,actual_vehicles_passenger_car_miles,actual_vehicles_passenger_car_revenue_miles,actual_vehicles_passenger_deadhead_miles,actual_vehicles_passenger_car_hours,actual_vehicles_passenger_car_revenue_hours,actual_vehicles_passenger_car_deadhead_hours,unlinked_passenger_trips_upt,passenger_miles,days_of_service_operated,vehicles_passenger_cars_operated_in_maximum_service,vehicles_passenger_cars_available_for_maximum_service,ada_upt,scheduled_vehicles_passenger_car_revenue_miles,charter_service_hours,school_bus_hours,days_not_operated_due_to_strikes,sponsored_service_upt,trains_in_operation,train_miles,train_revenue_miles,train_deadhead_miles,train_hours,train_revenue_hours,train_deadhead_hours
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1026,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2019,,,Y,Y,Average Weekday - Midday,10:00:00,16:00:00,609,,,,,,,,,,,,,,,,,,68,,,,,,
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1026,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2019,,,Y,Y,Average Weekday - PM Peak,16:00:00,20:00:00,971,,,,,,,,,,,,,,,,,,106,,,,,,
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1026,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2019,,,Y,Y,Average Weekday - Other,,,605,,,,,,,,,,,,,,,,,,71,,,,,,
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1026,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2019,,,Y,Y,Average Typical Weekday,0:00:00,23:59:00,987,240227,206248,33979,7672,6692,980,401832,11786589,253,,,,207326,,,0,,117,27156,23285,3871,881,764,117
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1026,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2019,,,Y,Y,Average Typical Saturday,0:00:00,23:59:00,638,151312,139640,11672,4767,4646,121,212813,10025029,52,,,,140370,,,0,,75,16412,15869,543,464,462,2
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1026,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2019,,,Y,Y,Average Typical Sunday,0:00:00,23:59:00,623,149726,140633,9093,4617,4550,67,162684,7109190,60,,,,141368,,,0,,74,16346,14529,1817,463,460,3
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1026,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2019,1026,1185,Y,Y,Annual Total,,,,75728346,67942021,7786325,2465920,2207645,258275,114241364,3929859957,,1026,1185,,67941430,,,,,,8798445,7744486,1053959,274801,258283,16518
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,,,Y,Y,Average Weekday - AM Peak,0.25,0.416666667,835,,,,,,,,,,,,,,,,,,95,,,,,,
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,,,Y,Y,Average Weekday - Midday,0.416666667,0.666666667,544,,,,,,,,,,,,,,,,,,66,,,,,,
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,,,Y,Y,Average Weekday - PM Peak,0.666666667,0.833333333,810,,,,,,,,,,,,,,,,,,93,,,,,,
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,,,Y,Y,Average Weekday - Other,,,540,,,,,,,,,,,,,,,,,,72,,,,,,
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,,,Y,Y,Average Typical Weekday,0,0,856,211520,182108,29412,7069,6076,993,137733,3695826,255,,,,183225,,,0,,107,23600,20644,2956,811,709,102
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,,,Y,Y,Average Typical Saturday,0,0,619,134460,129692,4768,4555,4483,72,85485,3049602,52,,,,130488,,,0,,75,15810,15397,413,542,535,7
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,,,Y,Y,Average Typical Sunday,0,0,607,134914,131294,3620,4516,4479,37,66404,2174061,59,,,,132100,,,0,,73,15679,15319,360,538,534,4
20100,20100,MTA Long Island Rail Road,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",1022,CR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11170342,2020,1022,1227,Y,Y,Annual Total,,,,68469245,61766650,6702595,2305899,2114409,191490,43484907,1229284540,,1022,1227,,61301708,,,,,,7765181,6968685,796496,266731,199752,66979
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Average Typical Weekday,0:00:00,0:00:00,98,10537,8760,1777,887,765,122,1249,9379,254,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Average Typical Saturday,0:00:00,0:00:00,33,4141,3566,575,327,294,33,452,3328,53,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Average Typical Sunday,0:00:00,0:00:00,26,3203,2832,371,258,231,27,331,2677,58,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,98,102,N,N,Annual Total,,,,3081541,2578235,503306,257711,223314,34397,360327,2713959,,98,102,360327,,0,0,,0,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Average Weekday - PM Peak,16:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Average Typical Weekday,0:00:00,0:00:00,252,35997,31346,4651,2880,2587,293,93948,440227,254,,,,31358,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Average Typical Saturday,0:00:00,0:00:00,120,21561,19206,2355,1695,1566,129,50463,234026,53,,,,19211,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Average Typical Sunday,0:00:00,0:00:00,79,13897,12392,1505,1095,1007,88,31837,183701,58,,,,12394,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",350,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,252,308,N,Y,Annual Total,,,,11158128,9714891,1443237,882668,795210,87458,28383880,134875577,,252,308,,9701865,0,0,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Average Typical Weekday,0:00:00,0:00:00,93,10948,9214,1734,903,784,119,1238,9579,254,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Average Typical Saturday,0:00:00,0:00:00,37,4170,3614,556,340,296,44,441,3204,52,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Average Typical Sunday,0:00:00,0:00:00,29,3183,2828,355,264,225,39,308,2466,58,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,98,134,N,N,Annual Total,,,,3182366,2692331,490035,262399,227521,34878,355163,2742612,,98,134,355163,,0,0,,0,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Average Weekday - PM Peak,16:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Average Typical Weekday,0:00:00,0:00:00,255,35775,30796,4979,2893,2589,304,89698,488700,254,,,,31057,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Average Typical Saturday,0:00:00,0:00:00,123,21419,18991,2428,1697,1560,137,46020,283127,52,,,,19097,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Average Typical Sunday,0:00:00,0:00:00,82,13872,12358,1514,1031,945,86,34552,215261,58,,,,12405,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",353,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,255,314,N,Y,Annual Total,,,,11062298,9577008,1485290,881606,791771,89835,27180291,151337450,,255,314,,9632091,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Average Typical Weekday,0:00:00,0:00:00,92,10810,9063,1747,872,753,119,1199,9523,254,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Average Typical Saturday,0:00:00,0:00:00,37,5424,4673,751,437,376,61,578,4409,54,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Average Typical Sunday,0:00:00,0:00:00,30,4531,4122,409,361,309,52,470,3820,56,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,97,119,N,N,Annual Total,,,,3292256,2785288,506968,265338,228791,36547,362232,2870882,,97,119,362232,,0,0,,0,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Average Weekday - PM Peak,16:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Average Typical Weekday,0:00:00,2:00:00,255,34458,29538,4920,2825,2532,293,89258,495384,254,,,,29688,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Average Typical Saturday,0:00:00,1:30:00,123,21059,18642,2417,1688,1561,127,47117,262443,54,,,,18714,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Average Typical Sunday,0:00:00,1:30:00,83,14191,12536,1655,1121,1030,91,31566,169510,56,,,,12578,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",352,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,255,315,N,Y,Annual Total,,,,10706253,9232412,1473841,866432,779772,86660,26902007,150113199,,255,315,,9255755,0,0,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Average Typical Weekday,0:00:00,0:00:00,93,10812,9208,1604,875,764,111,1216,9703,253,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Average Typical Saturday,0:00:00,0:00:00,38,4218,3675,543,349,305,44,435,3159,53,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Average Typical Sunday,0:00:00,0:00:00,29,3245,2832,413,260,226,34,315,2525,59,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,93,120,N,N,Annual Total,,,,3150452,2691559,458893,255078,222867,32211,349203,2771130,,93,120,349203,,0,0,,0,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Average Weekday - PM Peak,16:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Average Typical Weekday,0:00:00,2:00:00,231,32147,27239,4908,2612,2345,267,83753,473185,253,,,,27481,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Average Typical Saturday,0:00:00,1:30:00,103,19116,16938,2178,1559,1440,119,44330,248911,53,,,,16991,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Average Typical Sunday,0:00:00,1:30:00,70,13159,11732,1427,1005,927,78,28902,170406,59,,,,11760,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",338,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,245,277,N,Y,Annual Total,,,,9857312,8481315,1375997,797780,719352,78428,25244195,142962144,,245,277,,8547005,0,0,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Average Typical Weekday,12:00 AM,12:00 AM,96,9782,8337,1445,810,709,101,1100,8929,254,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Average Typical Saturday,12:00 AM,12:00 AM,39,4932,4288,644,416,363,53,526,3921,53,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Average Typical Sunday,12:00 AM,12:00 AM,28,4242,3982,260,355,307,48,430,3467,58,,,,,,,0,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,96,123,N,N,Annual Total,,,,2991913,2575741,416172,248878,217276,31602,332131,2676961,,96,123,332131,,0,0,,0,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
20206,20206,County of Nassau,Full Reporter,"City, County or Local Government Unit or Department of Transportation",323,MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2018,227,277,N,Y,Average Weekday - Midday,9:00 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
